pubchem:3303	cpd:C00001
pubchem:13806	cpd:C11641
pubchem:13807	cpd:C11642
pubchem:13808	cpd:C11643
pubchem:13809	cpd:C11644
pubchem:13810	cpd:C11645
pubchem:13811	cpd:C11646
pubchem:13812	cpd:C11647
pubchem:13813	cpd:C11648
pubchem:13814	cpd:C11649
pubchem:13815	cpd:C11650
pubchem:13816	cpd:C11651
pubchem:13817	cpd:C11652
pubchem:13818	cpd:C11653
pubchem:13819	cpd:C11654
pubchem:13820	cpd:C11655
pubchem:13821	cpd:C11656
pubchem:13822	cpd:C11657
pubchem:13823	cpd:C11658
pubchem:13824	cpd:C11659
pubchem:13825	cpd:C11660
pubchem:13826	cpd:C11661
pubchem:13827	cpd:C11662
pubchem:13828	cpd:C11663
pubchem:13829	cpd:C11664
pubchem:13830	cpd:C11665
pubchem:13831	cpd:C11666
pubchem:13832	cpd:C11667
pubchem:13833	cpd:C11668
pubchem:13834	cpd:C11669
pubchem:13835	cpd:C11670
pubchem:13836	cpd:C11671
pubchem:13837	cpd:C11672
pubchem:13838	cpd:C11673
pubchem:13839	cpd:C11674
pubchem:13840	cpd:C11675
pubchem:13841	cpd:C11676
pubchem:13842	cpd:C11677
pubchem:13843	cpd:C11678
pubchem:13844	cpd:C11679
pubchem:13845	cpd:C11680
pubchem:13846	cpd:C11681
pubchem:13847	cpd:C11682
pubchem:13848	cpd:C11683
pubchem:13849	cpd:C11684
pubchem:13850	cpd:C11685
pubchem:13851	cpd:C11686
pubchem:13852	cpd:C11687
pubchem:13853	cpd:C11688
pubchem:13854	cpd:C11689
pubchem:13855	cpd:C11690
pubchem:13856	cpd:C11691
pubchem:13857	cpd:C11692
pubchem:13859	cpd:C11694
pubchem:13860	cpd:C11695
pubchem:13861	cpd:C11696
pubchem:13862	cpd:C11697
pubchem:13863	cpd:C11698
pubchem:13864	cpd:C11699
pubchem:13865	cpd:C11700
pubchem:13866	cpd:C11701
pubchem:13867	cpd:C11702
pubchem:13868	cpd:C11703
pubchem:13869	cpd:C11704
pubchem:13870	cpd:C11705
pubchem:13871	cpd:C11706
pubchem:13872	cpd:C11707
pubchem:13873	cpd:C11708
pubchem:13874	cpd:C11709
pubchem:13875	cpd:C11710
pubchem:13876	cpd:C11711
pubchem:13877	cpd:C11712
pubchem:13878	cpd:C11713
pubchem:13879	cpd:C11714
pubchem:13880	cpd:C11715
pubchem:13881	cpd:C11716
pubchem:13882	cpd:C11717
pubchem:13883	cpd:C11718
pubchem:13884	cpd:C11719
pubchem:13885	cpd:C11720
pubchem:13886	cpd:C11721
pubchem:13888	cpd:C11723
pubchem:13889	cpd:C11724
pubchem:13890	cpd:C11725
pubchem:13891	cpd:C11726
pubchem:13892	cpd:C11727
pubchem:13893	cpd:C11728
pubchem:13894	cpd:C11729
pubchem:13895	cpd:C11730
pubchem:13896	cpd:C11731
pubchem:13897	cpd:C11732
pubchem:13898	cpd:C11733
pubchem:13899	cpd:C11734
pubchem:13900	cpd:C11735
pubchem:13901	cpd:C11736
pubchem:13902	cpd:C11737
pubchem:13903	cpd:C11738
pubchem:13904	cpd:C11739
pubchem:13905	cpd:C11740
pubchem:13906	cpd:C11741
pubchem:13907	cpd:C11742
pubchem:13908	cpd:C11743
pubchem:13909	cpd:C11744
pubchem:13910	cpd:C11745
pubchem:13911	cpd:C11746
pubchem:13912	cpd:C11747
pubchem:13913	cpd:C11748
pubchem:13914	cpd:C11749
pubchem:13915	cpd:C11750
pubchem:13916	cpd:C11751
pubchem:13917	cpd:C11752
pubchem:13918	cpd:C11754
pubchem:13919	cpd:C11755
pubchem:13920	cpd:C11756
pubchem:13921	cpd:C11757
pubchem:13922	cpd:C11758
pubchem:13924	cpd:C11760
pubchem:13925	cpd:C11761
pubchem:13926	cpd:C11762
pubchem:13927	cpd:C11763
pubchem:13928	cpd:C11764
pubchem:13929	cpd:C11765
pubchem:13930	cpd:C11766
pubchem:13931	cpd:C11767
pubchem:13932	cpd:C11768
pubchem:13933	cpd:C11769
pubchem:13934	cpd:C11770
pubchem:13935	cpd:C11771
pubchem:13936	cpd:C11772
pubchem:13937	cpd:C11773
pubchem:13938	cpd:C11774
pubchem:13939	cpd:C11775
pubchem:13940	cpd:C11776
pubchem:13941	cpd:C11777
pubchem:13942	cpd:C11778
pubchem:13943	cpd:C11779
pubchem:13944	cpd:C11780
pubchem:13945	cpd:C11781
pubchem:13946	cpd:C11782
pubchem:13947	cpd:C11783
pubchem:13948	cpd:C11784
pubchem:13949	cpd:C11785
pubchem:13950	cpd:C11786
pubchem:13951	cpd:C11787
pubchem:13952	cpd:C11788
pubchem:13953	cpd:C11789
pubchem:13954	cpd:C11790
pubchem:13955	cpd:C11791
pubchem:13956	cpd:C11792
pubchem:13957	cpd:C11793
pubchem:13958	cpd:C11794
pubchem:13959	cpd:C11795
pubchem:13960	cpd:C11796
pubchem:13961	cpd:C11797
pubchem:13962	cpd:C11798
pubchem:13963	cpd:C11799
pubchem:13964	cpd:C11800
pubchem:13965	cpd:C11801
pubchem:13966	cpd:C11802
pubchem:13967	cpd:C11803
pubchem:13968	cpd:C11804
pubchem:13969	cpd:C11805
pubchem:13970	cpd:C11806
pubchem:13971	cpd:C11807
pubchem:13972	cpd:C11808
pubchem:13973	cpd:C11809
pubchem:13974	cpd:C11810
pubchem:13975	cpd:C11811
pubchem:13976	cpd:C11812
pubchem:13977	cpd:C11813
pubchem:13978	cpd:C11814
pubchem:13979	cpd:C11815
pubchem:13980	cpd:C11816
pubchem:13981	cpd:C11817
pubchem:13982	cpd:C11818
pubchem:13983	cpd:C11819
pubchem:13984	cpd:C11820
pubchem:13985	cpd:C11821
pubchem:13986	cpd:C11822
pubchem:13987	cpd:C11823
pubchem:13988	cpd:C11824
pubchem:13989	cpd:C11825
pubchem:13990	cpd:C11826
pubchem:13991	cpd:C11827
pubchem:13993	cpd:C11829
pubchem:13994	cpd:C11830
pubchem:13995	cpd:C11831
pubchem:13996	cpd:C11832
pubchem:13997	cpd:C11833
pubchem:13998	cpd:C11834
pubchem:13999	cpd:C11837
pubchem:14000	cpd:C11838
pubchem:14001	cpd:C11839
pubchem:14002	cpd:C11840
pubchem:14003	cpd:C11841
pubchem:14004	cpd:C11842
pubchem:14005	cpd:C11843
pubchem:14006	cpd:C11844
pubchem:14007	cpd:C11845
pubchem:14008	cpd:C11846
pubchem:14009	cpd:C11847
pubchem:14010	cpd:C11848
pubchem:14011	cpd:C11849
pubchem:14012	cpd:C11850
pubchem:14013	cpd:C11851
pubchem:14015	cpd:C11853
pubchem:14016	cpd:C11854
pubchem:14017	cpd:C11855
pubchem:14018	cpd:C11856
pubchem:14019	cpd:C11857
pubchem:14020	cpd:C11858
pubchem:14021	cpd:C11859
pubchem:14022	cpd:C11860
pubchem:14023	cpd:C11861
pubchem:14024	cpd:C11862
pubchem:14025	cpd:C11863
pubchem:14026	cpd:C11864
pubchem:14027	cpd:C11865
pubchem:14028	cpd:C11866
pubchem:14029	cpd:C11867
pubchem:14030	cpd:C11868
pubchem:14031	cpd:C11869
pubchem:14032	cpd:C11870
pubchem:14033	cpd:C11871
pubchem:14034	cpd:C11872
pubchem:14035	cpd:C11873
pubchem:14036	cpd:C11874
pubchem:14037	cpd:C11875
pubchem:14038	cpd:C11876
pubchem:14039	cpd:C11877
pubchem:14040	cpd:C11878
pubchem:14041	cpd:C11879
pubchem:14042	cpd:C11880
pubchem:14043	cpd:C11881
pubchem:14044	cpd:C11882
pubchem:14045	cpd:C11883
pubchem:14046	cpd:C11884
pubchem:14047	cpd:C11885
pubchem:14048	cpd:C11886
pubchem:14049	cpd:C11887
pubchem:14050	cpd:C11888
pubchem:14051	cpd:C11889
pubchem:14052	cpd:C11890
pubchem:14053	cpd:C11891
pubchem:14054	cpd:C11892
pubchem:14055	cpd:C11893
pubchem:14056	cpd:C11894
pubchem:14057	cpd:C11895
pubchem:14058	cpd:C11896
pubchem:14059	cpd:C11897
pubchem:14060	cpd:C11898
pubchem:14061	cpd:C11899
pubchem:14062	cpd:C11900
pubchem:14063	cpd:C11901
pubchem:14064	cpd:C11902
pubchem:14065	cpd:C11903
pubchem:14066	cpd:C11904
pubchem:14067	cpd:C11905
pubchem:14068	cpd:C11906
pubchem:14069	cpd:C11907
pubchem:14070	cpd:C11908
pubchem:14071	cpd:C11909
pubchem:14072	cpd:C11910
pubchem:14073	cpd:C11911
pubchem:14074	cpd:C11912
pubchem:14075	cpd:C11913
pubchem:14076	cpd:C11915
pubchem:14077	cpd:C11916
pubchem:14078	cpd:C11917
pubchem:14079	cpd:C11918
pubchem:14080	cpd:C11919
pubchem:14081	cpd:C11920
pubchem:14082	cpd:C11921
pubchem:14083	cpd:C11922
pubchem:14084	cpd:C11923
pubchem:14085	cpd:C11924
pubchem:14086	cpd:C11925
pubchem:14087	cpd:C11926
pubchem:14088	cpd:C11927
pubchem:14089	cpd:C11928
pubchem:14090	cpd:C11929
pubchem:14091	cpd:C11930
pubchem:14092	cpd:C11931
pubchem:14093	cpd:C11932
pubchem:14094	cpd:C11933
pubchem:14095	cpd:C11934
pubchem:14096	cpd:C11935
pubchem:14097	cpd:C11936
pubchem:14098	cpd:C11937
pubchem:14099	cpd:C11938
pubchem:14100	cpd:C11939
pubchem:14101	cpd:C11940
pubchem:14102	cpd:C11941
pubchem:14103	cpd:C11942
pubchem:14104	cpd:C11943
pubchem:14105	cpd:C11944
pubchem:14106	cpd:C11945
pubchem:14107	cpd:C11946
pubchem:14108	cpd:C11947
pubchem:14109	cpd:C11948
pubchem:14110	cpd:C11949
pubchem:14111	cpd:C11950
pubchem:14112	cpd:C11951
pubchem:14113	cpd:C11952
pubchem:14114	cpd:C11953
pubchem:14115	cpd:C11954
pubchem:14116	cpd:C11955
pubchem:14117	cpd:C11956
pubchem:14118	cpd:C11957
pubchem:14119	cpd:C11958
pubchem:14120	cpd:C11959
pubchem:14121	cpd:C11960
pubchem:14122	cpd:C11961
pubchem:14123	cpd:C11962
pubchem:14124	cpd:C11963
pubchem:14125	cpd:C11964
pubchem:14126	cpd:C11965
pubchem:14127	cpd:C11966
pubchem:14128	cpd:C11967
pubchem:14129	cpd:C11968
pubchem:14130	cpd:C11969
pubchem:14131	cpd:C11970
pubchem:14132	cpd:C11971
pubchem:14133	cpd:C11972
pubchem:14134	cpd:C11973
pubchem:14135	cpd:C11974
pubchem:14136	cpd:C11975
pubchem:14137	cpd:C11976
pubchem:14138	cpd:C11977
pubchem:14139	cpd:C11978
pubchem:14140	cpd:C11979
pubchem:14141	cpd:C11980
pubchem:14142	cpd:C11981
pubchem:14143	cpd:C11982
pubchem:14144	cpd:C11983
pubchem:14145	cpd:C11984
pubchem:14146	cpd:C11985
pubchem:14147	cpd:C11986
pubchem:14148	cpd:C11987
pubchem:14149	cpd:C11988
pubchem:14150	cpd:C11989
pubchem:14151	cpd:C11990
pubchem:14152	cpd:C11991
pubchem:14153	cpd:C11992
pubchem:14154	cpd:C11993
pubchem:14155	cpd:C11994
pubchem:14156	cpd:C11995
pubchem:14157	cpd:C11996
pubchem:14158	cpd:C11997
pubchem:14159	cpd:C11998
pubchem:14160	cpd:C11999
pubchem:14161	cpd:C12000
pubchem:14162	cpd:C12001
pubchem:14163	cpd:C12002
pubchem:14164	cpd:C12003
pubchem:14165	cpd:C12006
pubchem:14166	cpd:C12007
pubchem:14167	cpd:C12008
pubchem:14168	cpd:C12009
pubchem:14169	cpd:C12011
pubchem:14170	cpd:C12012
pubchem:14171	cpd:C12013
pubchem:14172	cpd:C12014
pubchem:14173	cpd:C12016
pubchem:14174	cpd:C12017
pubchem:14175	cpd:C12018
pubchem:14176	cpd:C12019
pubchem:14177	cpd:C12020
pubchem:14178	cpd:C12021
pubchem:14179	cpd:C12022
pubchem:14180	cpd:C12023
pubchem:14181	cpd:C12024
pubchem:14182	cpd:C12025
pubchem:14183	cpd:C12026
pubchem:14184	cpd:C12027
pubchem:14185	cpd:C12029
pubchem:14186	cpd:C12030
pubchem:14187	cpd:C12032
pubchem:14188	cpd:C12033
pubchem:14189	cpd:C12034
pubchem:14190	cpd:C12035
pubchem:14191	cpd:C12036
pubchem:14192	cpd:C12037
pubchem:14193	cpd:C12038
pubchem:14194	cpd:C12039
pubchem:14195	cpd:C12040
pubchem:14196	cpd:C12041
pubchem:14197	cpd:C12042
pubchem:14198	cpd:C12043
pubchem:14199	cpd:C12044
pubchem:14200	cpd:C12045
pubchem:14201	cpd:C12046
pubchem:14202	cpd:C12047
pubchem:14203	cpd:C12048
pubchem:14204	cpd:C12049
pubchem:14205	cpd:C12050
pubchem:14206	cpd:C12051
pubchem:14207	cpd:C12052
pubchem:14208	cpd:C12053
pubchem:14209	cpd:C12054
pubchem:14210	cpd:C12055
pubchem:14211	cpd:C12056
pubchem:14212	cpd:C12057
pubchem:14213	cpd:C12058
pubchem:14214	cpd:C12059
pubchem:14215	cpd:C12062
pubchem:14216	cpd:C12063
pubchem:14217	cpd:C12064
pubchem:14218	cpd:C12065
pubchem:14219	cpd:C12066
pubchem:14220	cpd:C12067
pubchem:14221	cpd:C12068
pubchem:14222	cpd:C12069
pubchem:14223	cpd:C12070
pubchem:14224	cpd:C12072
pubchem:14225	cpd:C12073
pubchem:14226	cpd:C12075
pubchem:14227	cpd:C12076
pubchem:14228	cpd:C12077
pubchem:14229	cpd:C12078
pubchem:14230	cpd:C12079
pubchem:14231	cpd:C12080
pubchem:14232	cpd:C12081
pubchem:14233	cpd:C12082
pubchem:14234	cpd:C12083
pubchem:14235	cpd:C12085
pubchem:14236	cpd:C12087
pubchem:14237	cpd:C12088
pubchem:14238	cpd:C12089
pubchem:14239	cpd:C12090
pubchem:14240	cpd:C12091
pubchem:14241	cpd:C12092
pubchem:14242	cpd:C12093
pubchem:14243	cpd:C12095
pubchem:14244	cpd:C12096
pubchem:14245	cpd:C12098
pubchem:14246	cpd:C12099
pubchem:14247	cpd:C12100
pubchem:14248	cpd:C12101
pubchem:14249	cpd:C12102
pubchem:14250	cpd:C12103
pubchem:14251	cpd:C12104
pubchem:14252	cpd:C12105
pubchem:14253	cpd:C12106
pubchem:14254	cpd:C12107
pubchem:14255	cpd:C12108
pubchem:14256	cpd:C12109
pubchem:14257	cpd:C12110
pubchem:14258	cpd:C12111
pubchem:14259	cpd:C12112
pubchem:14260	cpd:C12113
pubchem:14261	cpd:C12114
pubchem:14262	cpd:C12115
pubchem:14263	cpd:C12116
pubchem:14264	cpd:C12117
pubchem:14265	cpd:C12118
pubchem:14266	cpd:C12119
pubchem:14267	cpd:C12120
pubchem:14268	cpd:C12121
pubchem:14269	cpd:C12122
pubchem:14270	cpd:C12123
pubchem:14271	cpd:C12124
pubchem:14272	cpd:C12125
pubchem:14273	cpd:C12126
pubchem:14274	cpd:C12127
pubchem:14275	cpd:C12128
pubchem:14276	cpd:C12129
pubchem:14277	cpd:C12130
pubchem:14278	cpd:C12131
pubchem:14279	cpd:C12132
pubchem:14280	cpd:C12133
pubchem:14281	cpd:C12134
pubchem:14282	cpd:C12135
pubchem:14283	cpd:C12136
pubchem:14284	cpd:C12137
pubchem:14285	cpd:C12138
pubchem:14286	cpd:C12139
pubchem:14287	cpd:C12140
pubchem:14288	cpd:C12141
pubchem:14289	cpd:C12142
pubchem:14290	cpd:C12143
pubchem:14291	cpd:C12144
pubchem:14292	cpd:C12145
pubchem:14293	cpd:C12146
pubchem:14294	cpd:C12147
pubchem:14295	cpd:C12148
pubchem:14296	cpd:C12149
pubchem:14297	cpd:C12150
pubchem:14298	cpd:C12151
pubchem:14299	cpd:C12152
pubchem:14300	cpd:C12153
pubchem:14301	cpd:C12154
pubchem:14302	cpd:C12155
pubchem:14303	cpd:C12156
pubchem:14304	cpd:C12157
pubchem:14305	cpd:C12158
pubchem:14306	cpd:C12159
pubchem:14307	cpd:C12160
pubchem:14308	cpd:C12161
pubchem:14309	cpd:C12162
pubchem:14310	cpd:C12163
pubchem:14311	cpd:C12164
pubchem:14312	cpd:C12165
pubchem:14313	cpd:C12166
pubchem:14314	cpd:C12167
pubchem:14315	cpd:C12168
pubchem:14316	cpd:C12169
pubchem:14317	cpd:C12170
pubchem:14318	cpd:C12171
pubchem:14319	cpd:C12172
pubchem:14320	cpd:C12173
pubchem:14321	cpd:C12174
pubchem:14322	cpd:C12176
pubchem:14323	cpd:C12177
pubchem:14324	cpd:C12178
pubchem:14325	cpd:C12179
pubchem:14326	cpd:C12180
pubchem:14327	cpd:C12181
pubchem:14328	cpd:C12182
pubchem:14329	cpd:C12183
pubchem:14330	cpd:C12184
pubchem:14331	cpd:C12185
pubchem:14332	cpd:C12186
pubchem:14333	cpd:C12187
pubchem:14334	cpd:C12188
pubchem:14335	cpd:C12189
pubchem:14336	cpd:C12190
pubchem:14337	cpd:C12191
pubchem:14338	cpd:C12192
pubchem:14339	cpd:C12193
pubchem:14340	cpd:C12194
pubchem:14341	cpd:C12195
pubchem:14342	cpd:C12196
pubchem:14343	cpd:C12197
pubchem:14344	cpd:C12198
pubchem:14345	cpd:C12199
pubchem:14346	cpd:C12200
pubchem:14347	cpd:C12201
pubchem:14348	cpd:C12202
pubchem:14349	cpd:C12203
pubchem:14350	cpd:C12204
pubchem:14351	cpd:C12205
pubchem:14352	cpd:C12206
pubchem:14353	cpd:C12208
pubchem:14355	cpd:C12210
pubchem:14356	cpd:C12211
pubchem:14357	cpd:C12212
pubchem:14358	cpd:C12213
pubchem:14359	cpd:C12214
pubchem:14360	cpd:C12215
pubchem:14361	cpd:C12216
pubchem:14362	cpd:C12217
pubchem:14363	cpd:C12218
pubchem:14364	cpd:C12219
pubchem:14365	cpd:C12220
pubchem:14366	cpd:C12221
pubchem:14367	cpd:C12222
pubchem:14368	cpd:C12223
pubchem:14369	cpd:C12224
pubchem:14370	cpd:C12225
pubchem:14371	cpd:C12226
pubchem:14372	cpd:C12227
pubchem:14373	cpd:C12228
pubchem:14374	cpd:C12229
pubchem:14375	cpd:C12230
pubchem:14376	cpd:C12231
pubchem:14377	cpd:C12232
pubchem:14378	cpd:C12233
pubchem:14379	cpd:C12234
pubchem:14380	cpd:C12235
pubchem:14381	cpd:C12236
pubchem:14382	cpd:C12237
pubchem:14383	cpd:C12238
pubchem:14384	cpd:C12239
pubchem:14385	cpd:C12240
pubchem:14386	cpd:C12241
pubchem:14387	cpd:C12242
pubchem:14388	cpd:C12243
pubchem:14389	cpd:C12244
pubchem:14390	cpd:C12245
pubchem:14391	cpd:C12246
pubchem:14392	cpd:C12247
pubchem:14393	cpd:C12248
pubchem:14394	cpd:C12249
pubchem:14395	cpd:C12250
pubchem:14396	cpd:C12251
pubchem:14397	cpd:C12252
pubchem:14398	cpd:C12253
pubchem:14399	cpd:C12254
pubchem:14400	cpd:C12255
pubchem:14401	cpd:C12256
pubchem:14402	cpd:C12257
pubchem:14403	cpd:C12258
pubchem:14404	cpd:C12259
pubchem:14405	cpd:C12260
pubchem:14406	cpd:C12261
pubchem:14407	cpd:C12262
pubchem:14408	cpd:C12263
pubchem:14409	cpd:C12264
pubchem:14410	cpd:C12265
pubchem:14411	cpd:C12266
pubchem:14412	cpd:C12267
pubchem:14413	cpd:C12268
pubchem:14414	cpd:C12269
pubchem:14415	cpd:C12270
pubchem:14416	cpd:C12271
pubchem:14417	cpd:C12272
pubchem:14420	cpd:C12276
pubchem:14421	cpd:C12277
pubchem:14422	cpd:C12278
pubchem:14424	cpd:C12280
pubchem:14426	cpd:C12282
pubchem:14427	cpd:C12283
pubchem:14428	cpd:C12284
pubchem:14429	cpd:C12285
pubchem:14430	cpd:C12286
pubchem:14431	cpd:C12287
pubchem:14432	cpd:C12288
pubchem:14433	cpd:C12289
pubchem:14434	cpd:C12290
pubchem:14436	cpd:C12292
pubchem:14437	cpd:C12293
pubchem:14438	cpd:C12294
pubchem:14439	cpd:C12295
pubchem:14440	cpd:C12296
pubchem:14441	cpd:C12297
pubchem:582689	cpd:C12298
pubchem:582690	cpd:C12299
pubchem:582691	cpd:C12300
pubchem:582692	cpd:C12301
pubchem:582693	cpd:C12302
pubchem:582694	cpd:C12303
pubchem:582695	cpd:C12304
pubchem:582696	cpd:C12305
pubchem:582697	cpd:C12306
pubchem:582698	cpd:C12307
pubchem:582699	cpd:C12308
pubchem:582700	cpd:C12309
pubchem:582701	cpd:C12310
pubchem:582702	cpd:C12311
pubchem:582703	cpd:C12312
pubchem:582704	cpd:C12313
pubchem:582705	cpd:C12314
pubchem:582706	cpd:C12316
pubchem:582707	cpd:C12317
pubchem:582708	cpd:C12318
pubchem:582709	cpd:C12319
pubchem:582710	cpd:C12320
pubchem:582711	cpd:C12321
pubchem:582712	cpd:C12322
pubchem:582713	cpd:C12323
pubchem:582714	cpd:C12324
pubchem:582715	cpd:C12325
pubchem:582716	cpd:C12326
pubchem:582717	cpd:C12327
pubchem:582718	cpd:C12328
pubchem:582719	cpd:C12329
pubchem:582720	cpd:C12330
pubchem:582721	cpd:C12331
pubchem:582722	cpd:C12332
pubchem:582723	cpd:C12333
pubchem:582724	cpd:C12334
pubchem:582725	cpd:C12335
pubchem:582726	cpd:C12336
pubchem:582727	cpd:C12337
pubchem:582728	cpd:C12338
pubchem:582729	cpd:C12339
pubchem:582730	cpd:C12340
pubchem:582731	cpd:C12341
pubchem:582732	cpd:C12342
pubchem:582733	cpd:C12343
pubchem:582734	cpd:C12344
pubchem:582735	cpd:C12345
pubchem:582736	cpd:C12346
pubchem:582737	cpd:C12347
pubchem:582738	cpd:C12348
pubchem:582739	cpd:C12349
pubchem:582740	cpd:C12350
pubchem:582741	cpd:C12351
pubchem:582742	cpd:C12352
pubchem:582743	cpd:C12353
pubchem:582744	cpd:C12354
pubchem:582745	cpd:C12355
pubchem:582746	cpd:C12356
pubchem:582747	cpd:C12357
pubchem:582748	cpd:C12358
pubchem:582749	cpd:C12359
pubchem:582750	cpd:C12360
pubchem:582751	cpd:C12361
pubchem:582752	cpd:C12362
pubchem:582753	cpd:C12363
pubchem:582754	cpd:C12364
pubchem:582755	cpd:C12365
pubchem:582756	cpd:C12366
pubchem:582757	cpd:C12367
pubchem:582758	cpd:C12368
pubchem:582759	cpd:C12369
pubchem:582760	cpd:C12370
pubchem:582761	cpd:C12371
pubchem:582762	cpd:C12372
pubchem:582763	cpd:C12373
pubchem:582764	cpd:C12374
pubchem:582765	cpd:C12375
pubchem:582766	cpd:C12376
pubchem:582767	cpd:C12377
pubchem:582768	cpd:C12378
pubchem:582769	cpd:C12379
pubchem:582770	cpd:C12380
pubchem:582771	cpd:C12381
pubchem:582772	cpd:C12382
pubchem:582773	cpd:C12383
pubchem:582774	cpd:C12384
pubchem:582775	cpd:C12385
pubchem:582776	cpd:C12386
pubchem:582777	cpd:C12387
pubchem:582778	cpd:C12388
pubchem:582779	cpd:C12389
pubchem:582780	cpd:C12390
pubchem:582781	cpd:C12391
pubchem:582782	cpd:C12392
pubchem:582783	cpd:C12393
pubchem:582784	cpd:C12394
pubchem:582785	cpd:C12395
pubchem:582786	cpd:C12396
pubchem:582787	cpd:C12397
pubchem:582788	cpd:C12398
pubchem:582789	cpd:C12399
pubchem:582790	cpd:C12400
pubchem:582791	cpd:C12401
pubchem:582792	cpd:C12402
pubchem:582793	cpd:C12403
pubchem:582794	cpd:C12404
pubchem:582795	cpd:C12405
pubchem:582796	cpd:C12406
pubchem:582797	cpd:C12407
pubchem:582798	cpd:C12408
pubchem:582799	cpd:C12409
pubchem:582800	cpd:C12410
pubchem:582801	cpd:C12411
pubchem:582802	cpd:C12412
pubchem:582803	cpd:C12413
pubchem:582804	cpd:C12414
pubchem:582805	cpd:C12415
pubchem:582806	cpd:C12416
pubchem:582807	cpd:C12417
pubchem:582808	cpd:C12418
pubchem:582809	cpd:C12419
pubchem:582810	cpd:C12420
pubchem:582811	cpd:C12421
pubchem:582812	cpd:C12422
pubchem:582813	cpd:C12423
pubchem:582814	cpd:C12424
pubchem:582815	cpd:C12425
pubchem:582816	cpd:C12426
pubchem:582817	cpd:C12427
pubchem:582818	cpd:C12428
pubchem:582819	cpd:C12429
pubchem:582820	cpd:C12430
pubchem:582821	cpd:C12431
pubchem:582822	cpd:C12432
pubchem:582823	cpd:C12433
pubchem:582824	cpd:C12434
pubchem:582825	cpd:C12435
pubchem:582826	cpd:C12436
pubchem:582827	cpd:C12437
pubchem:582829	cpd:C12439
pubchem:582830	cpd:C12440
pubchem:582831	cpd:C12441
pubchem:582832	cpd:C12442
pubchem:582833	cpd:C12443
pubchem:582834	cpd:C12444
pubchem:582836	cpd:C12446
pubchem:582837	cpd:C12447
pubchem:582838	cpd:C12448
pubchem:582839	cpd:C12449
pubchem:582840	cpd:C12450
pubchem:582841	cpd:C12451
pubchem:582842	cpd:C12452
pubchem:582843	cpd:C12453
pubchem:582844	cpd:C12454
pubchem:582845	cpd:C12455
pubchem:582846	cpd:C12456
pubchem:582847	cpd:C12457
pubchem:582848	cpd:C12458
pubchem:582849	cpd:C12459
pubchem:582850	cpd:C12460
pubchem:582851	cpd:C12461
pubchem:582852	cpd:C12462
pubchem:582853	cpd:C12463
pubchem:582854	cpd:C12464
pubchem:582855	cpd:C12465
pubchem:582856	cpd:C12466
pubchem:582857	cpd:C12467
pubchem:582858	cpd:C12468
pubchem:582859	cpd:C12469
pubchem:582860	cpd:C12470
pubchem:582861	cpd:C12471
pubchem:582862	cpd:C12472
pubchem:582863	cpd:C12473
pubchem:582864	cpd:C12474
pubchem:582865	cpd:C12475
pubchem:582866	cpd:C12476
pubchem:582867	cpd:C12477
pubchem:582868	cpd:C12478
pubchem:582869	cpd:C12479
pubchem:582870	cpd:C12480
pubchem:582871	cpd:C12481
pubchem:582873	cpd:C12483
pubchem:582874	cpd:C12484
pubchem:582876	cpd:C12486
pubchem:582880	cpd:C12490
pubchem:582881	cpd:C12491
pubchem:582895	cpd:C12505
pubchem:582898	cpd:C12508
pubchem:582902	cpd:C12512
pubchem:582908	cpd:C12518
pubchem:582915	cpd:C12525
pubchem:582921	cpd:C12531
pubchem:582925	cpd:C12535
pubchem:582927	cpd:C12537
pubchem:582928	cpd:C12538
pubchem:582929	cpd:C12539
pubchem:582930	cpd:C12540
pubchem:582942	cpd:C12552
pubchem:582944	cpd:C12554
pubchem:582947	cpd:C12557
pubchem:582950	cpd:C12560
pubchem:582954	cpd:C12564
pubchem:582957	cpd:C12567
pubchem:582958	cpd:C12568
pubchem:582959	cpd:C12569
pubchem:582960	cpd:C12570
pubchem:582964	cpd:C12574
pubchem:582970	cpd:C12580
pubchem:582980	cpd:C12590
pubchem:582989	cpd:C12599
pubchem:582990	cpd:C12600
pubchem:582993	cpd:C12603
pubchem:582999	cpd:C12609
pubchem:583006	cpd:C12616
pubchem:583011	cpd:C12621
pubchem:583012	cpd:C12622
pubchem:583013	cpd:C12623
pubchem:583014	cpd:C12624
pubchem:583015	cpd:C12625
pubchem:583016	cpd:C12626
pubchem:583017	cpd:C12627
pubchem:583018	cpd:C12628
pubchem:583019	cpd:C12629
pubchem:583020	cpd:C12630
pubchem:583021	cpd:C12631
pubchem:583022	cpd:C12632
pubchem:583023	cpd:C12633
pubchem:583024	cpd:C12634
pubchem:583025	cpd:C12635
pubchem:583026	cpd:C12636
pubchem:583027	cpd:C12637
pubchem:583028	cpd:C12638
pubchem:583029	cpd:C12639
pubchem:583030	cpd:C12640
pubchem:583031	cpd:C12641
pubchem:583032	cpd:C12642
pubchem:583033	cpd:C12643
pubchem:583034	cpd:C12644
pubchem:583035	cpd:C12645
pubchem:583036	cpd:C12646
pubchem:583037	cpd:C12647
pubchem:583039	cpd:C12649
pubchem:583040	cpd:C12650
pubchem:583046	cpd:C12656
pubchem:583051	cpd:C12661
pubchem:583052	cpd:C12662
pubchem:583056	cpd:C12666
pubchem:583057	cpd:C12667
pubchem:583058	cpd:C12668
